conv_id,emotion,dialogue,target_summary,input_text
hit:4245_conv:8491,angry,Speaker 322:My boss fired me because i kept making him look bad. | Speaker 509:LOL! What did you do? | Speaker 322:I outperformed him.  I am so mad about it! | Speaker 509:That's terrible! Can you do anything about it?,My boss fired me because I kept making him look bad.  I am so mad about it!,emotion: angry dialogue: Speaker 322:My boss fired me because i kept making him look bad. | Speaker 509:LOL! What did you do? | Speaker 322:I outperformed him.  I am so mad about it! | Speaker 509:That's terrible! Can you do anything about it?
hit:4248_conv:8496,lonely,Speaker 463:i had a bad day and tried calling 2 different people and couldn't get anyone | Speaker 509:Oh I'm so sorry  I'm here if you want to talk | Speaker 463:thank you. i was able to talk to them later but at the moment i just wanted to vent so bad and couldn't | Speaker 509:Aw that's terrible :( | Speaker 463:it's ok. i appreciate your kindness,i had a bad day and tried calling two different people and couldn't get anyone,emotion: lonely dialogue: Speaker 463:i had a bad day and tried calling 2 different people and couldn't get anyone | Speaker 509:Oh I'm so sorry  I'm here if you want to talk | Speaker 463:thank you. i was able to talk to them later but at the moment i just wanted to vent so bad and couldn't | Speaker 509:Aw that's terrible :( | Speaker 463:it's ok. i appreciate your kindness
hit:4249_conv:8499,terrified,Speaker 100:I heard a loud bang outside my house recently and thought someone was trying to break in. | Speaker 322:Oh no  that sounds scary. | Speaker 100:Yeah  it was just someone shooting fireworks fortunately. | Speaker 322:Thank goodness it wasn't something serious.,I heard a loud bang outside my house recently and thought someone was trying to break in.,emotion: terrified dialogue: Speaker 100:I heard a loud bang outside my house recently and thought someone was trying to break in. | Speaker 322:Oh no  that sounds scary. | Speaker 100:Yeah  it was just someone shooting fireworks fortunately. | Speaker 322:Thank goodness it wasn't something serious.
hit:4251_conv:8503,anxious,Speaker 160:I am so nervous.  When I get nervous I smoke too much. | Speaker 274:Oh yeah.  I just quit smoking myself.  You should try something to distract you. | Speaker 160:I have  I have.. I smoke pot instead. | Speaker 274:Nice!!  I'm trying to stay away from any form of smoking for now. | Speaker 160:I might explore those options the next time I go to my dispensory!,I am so nervous.  When I get nervous I smoke too much.  Ahhhh.,emotion: anxious dialogue: Speaker 160:I am so nervous.  When I get nervous I smoke too much. | Speaker 274:Oh yeah.  I just quit smoking myself.  You should try something to distract you. | Speaker 160:I have  I have.. I smoke pot instead. | Speaker 274:Nice!!  I'm trying to stay away from any form of smoking for now. | Speaker 160:I might explore those options the next time I go to my dispensory!
hit:4252_conv:8505,afraid,Speaker 4:Anytime I see an earthworm  I run away. I am so scored of them. | Speaker 60:They can not curt you. They are tiny and powerless.  | Speaker 4:Yes  but the a slimy and can cause me to throw up. | Speaker 60:don't eat them then.,Anytime I see a earthworm_comma_ I run away. I am so scared of them.,emotion: afraid dialogue: Speaker 4:Anytime I see an earthworm  I run away. I am so scored of them. | Speaker 60:They can not curt you. They are tiny and powerless.  | Speaker 4:Yes  but the a slimy and can cause me to throw up. | Speaker 60:don't eat them then.
hit:4253_conv:8507,disgusted,Speaker 100:I went on a walk yesterday and stepped in some dog poop. | Speaker 4:That isn't good. What did you do when you stepped in the poop? | Speaker 100:I went right home and took a shower because I was wearing sandals. | Speaker 4:Did you throw the sandals away or just clean them?,I went on a walk yesterday and stepped in some dog poop.,emotion: disgusted dialogue: Speaker 100:I went on a walk yesterday and stepped in some dog poop. | Speaker 4:That isn't good. What did you do when you stepped in the poop? | Speaker 100:I went right home and took a shower because I was wearing sandals. | Speaker 4:Did you throw the sandals away or just clean them?
hit:4265_conv:8530,content,Speaker 9:I wake up every morning and go to work. | Speaker 512:Do you like your job or is this something you dread? | Speaker 9:My job is what it has to be to get through the day. | Speaker 512:Well I hope you find something you love and you're happy to do. Still searching for that myself.,I wake up every day and go to work.,emotion: content dialogue: Speaker 9:I wake up every morning and go to work. | Speaker 512:Do you like your job or is this something you dread? | Speaker 9:My job is what it has to be to get through the day. | Speaker 512:Well I hope you find something you love and you're happy to do. Still searching for that myself.
hit:4268_conv:8537,proud,Speaker 9:My dog learned all of his tricks! | Speaker 40:Oh great. That is so fun . My baby died a few years ago. But he was over 14   so.  | Speaker 9:That is so terrible  i feel so bad for you. | Speaker 40:Thanks. At least he lived a pretty good long time . He was a beagle mix named Jack.,My dog learned all of his tricks!,emotion: proud dialogue: Speaker 9:My dog learned all of his tricks! | Speaker 40:Oh great. That is so fun . My baby died a few years ago. But he was over 14   so.  | Speaker 9:That is so terrible  i feel so bad for you. | Speaker 40:Thanks. At least he lived a pretty good long time . He was a beagle mix named Jack.
hit:4280_conv:8561,disappointed,Speaker 40:Thought I was going to get a vacation this year  but not going to happen. Can't get off work. | Speaker 273:Sorry to hear that. You sound like a hard worker  which is something to be proud of  even though it's kind of wearing you out maybe. Are you able to roll the days over to next year and save them  at least? | Speaker 40:No  not really . They have to be taken by the end of the year. I might take a few days off here and there at the holidays. | Speaker 273:That's kind of a lame policy. I hope you get to use them at some point  because they should be worth something. If you're just physically unable to because of the job and its demands  and then they end up passing you by  that doesn't seem fair. I hope you get to relax during the holidays  then. | Speaker 40:Thanks. Hope you have a great summer or what is left of it anyway!,I wanted to go to the beach this summer_comma_ but I'm not going to get off work like I thought.,emotion: disappointed dialogue: Speaker 40:Thought I was going to get a vacation this year  but not going to happen. Can't get off work. | Speaker 273:Sorry to hear that. You sound like a hard worker  which is something to be proud of  even though it's kind of wearing you out maybe. Are you able to roll the days over to next year and save them  at least? | Speaker 40:No  not really . They have to be taken by the end of the year. I might take a few days off here and there at the holidays. | Speaker 273:That's kind of a lame policy. I hope you get to use them at some point  because they should be worth something. If you're just physically unable to because of the job and its demands  and then they end up passing you by  that doesn't seem fair. I hope you get to relax during the holidays  then. | Speaker 40:Thanks. Hope you have a great summer or what is left of it anyway!
hit:4292_conv:8584,excited,Speaker 9:We are going to disney world this year! | Speaker 389:Holy cow that's awesome!  Are we taking the kids?? | Speaker 9:I am the kid I think! | Speaker 389:oh haha!  Is this your first time?,We are going to disney world this year!,emotion: excited dialogue: Speaker 9:We are going to disney world this year! | Speaker 389:Holy cow that's awesome!  Are we taking the kids?? | Speaker 9:I am the kid I think! | Speaker 389:oh haha!  Is this your first time?
hit:4292_conv:8585,prepared,Speaker 389:Getting my bags packed for vacation! | Speaker 9:Myself as well friend  i love vacation. | Speaker 389:Me too!  We're hitting up Panama City in a couple weeks! | Speaker 9:I do not like the beach  too much sand. | Speaker 389:There's more stuff to do than the beach though! ,Getting bags packed,emotion: prepared dialogue: Speaker 389:Getting my bags packed for vacation! | Speaker 9:Myself as well friend  i love vacation. | Speaker 389:Me too!  We're hitting up Panama City in a couple weeks! | Speaker 9:I do not like the beach  too much sand. | Speaker 389:There's more stuff to do than the beach though! 
