conv_id,emotion,dialogue,target_summary,input_text
hit:256_conv:513,hopeful,Speaker 7:I am so happy that France is going to the final of the soccer world cup | Speaker 66:Wonderful! Your team I guess? That's exciting! | Speaker 7:It is exciting. It is not my prefered team but I like the way they play. | Speaker 66:It's great you give them the respect for that  your team or not! When is the Final?,I am so happy that France is going to the final of the soccer world cup,emotion: hopeful dialogue: Speaker 7:I am so happy that France is going to the final of the soccer world cup | Speaker 66:Wonderful! Your team I guess? That's exciting! | Speaker 7:It is exciting. It is not my prefered team but I like the way they play. | Speaker 66:It's great you give them the respect for that  your team or not! When is the Final?
hit:260_conv:521,guilty,Speaker 85:I had way too many beers last night  and stayed up a lot later than I had planned. | Speaker 109:Oh wow  what time did you end up getting to bed? | Speaker 85:Probably just before 6am  and I had to wake up for work at 9:30  so needless to say  I called out this morning.  | Speaker 109:I know the feeling too well! Hopefully you get a good's night rest tonight.  | Speaker 85:I hope so  too! And no beer tonight!,I stayed up later than I had planned last night and had one too many beers_comma_ so I had to call out at work today since the hangover was that bad.,emotion: guilty dialogue: Speaker 85:I had way too many beers last night  and stayed up a lot later than I had planned. | Speaker 109:Oh wow  what time did you end up getting to bed? | Speaker 85:Probably just before 6am  and I had to wake up for work at 9:30  so needless to say  I called out this morning.  | Speaker 109:I know the feeling too well! Hopefully you get a good's night rest tonight.  | Speaker 85:I hope so  too! And no beer tonight!
hit:261_conv:523,disappointed,Speaker 113:I didnt get the assistant training position at my job  even though I have done better than the head trainer himself on the yearly test  4 years in a row! | Speaker 112:Life is like that.  It is not what you know but who you know. | Speaker 113:yup  guess I need to practice my butt kissing  | Speaker 112:No need to kiss butt.  Maintain your integrity and enjoy life on it's terms.,I was turned down an assistant training position at work. For the past 4 years I have scored higher than the actual head trainer on this test. ,emotion: disappointed dialogue: Speaker 113:I didnt get the assistant training position at my job  even though I have done better than the head trainer himself on the yearly test  4 years in a row! | Speaker 112:Life is like that.  It is not what you know but who you know. | Speaker 113:yup  guess I need to practice my butt kissing  | Speaker 112:No need to kiss butt.  Maintain your integrity and enjoy life on it's terms.
hit:276_conv:553,grateful,Speaker 104:My mom just completed seven weeks of radiation treatments for breast cancer! | Speaker 60:How is she feeling? | Speaker 104:She's feeling great! I'm so thankful she had such great doctors to treat her! | Speaker 60:That's terrific. Hopefully she continues to get better and better. ,My mom recently completed radiation and surgery for breast cancer. I'm so thankful she had great doctors.,emotion: grateful dialogue: Speaker 104:My mom just completed seven weeks of radiation treatments for breast cancer! | Speaker 60:How is she feeling? | Speaker 104:She's feeling great! I'm so thankful she had such great doctors to treat her! | Speaker 60:That's terrific. Hopefully she continues to get better and better. 
hit:277_conv:554,jealous,Speaker 99:I saw my boyfriend commenting on another girls Facebook photos. | Speaker 42:How did that make you feel | Speaker 99:I was very jealous and angry  insecure. | Speaker 42:Did you confront him,I saw my boyfriend commenting on another girl's facebook photos. It made me feel insecure.,emotion: jealous dialogue: Speaker 99:I saw my boyfriend commenting on another girls Facebook photos. | Speaker 42:How did that make you feel | Speaker 99:I was very jealous and angry  insecure. | Speaker 42:Did you confront him
hit:286_conv:573,surprised,Speaker 119:I tried OkCupid last year for the first time...the first girl I met was decent in the pictures  but turned out to be a bombshell in person... | Speaker 4:I do not like OkCupid. | Speaker 119:Okay buddy what do you like | Speaker 4:I prefer Tinder.,I tried online dating the first time on POF.  The girl was decent looking in the photos.  But when I met her in real life she was a bombshell.,emotion: surprised dialogue: Speaker 119:I tried OkCupid last year for the first time...the first girl I met was decent in the pictures  but turned out to be a bombshell in person... | Speaker 4:I do not like OkCupid. | Speaker 119:Okay buddy what do you like | Speaker 4:I prefer Tinder.
hit:292_conv:584,disgusted,Speaker 114:I remember when Jordan hit that game winning shot against my Utah Jazz in the late 90's.  Still can't believe it. | Speaker 120:I know that must have been so disappointing! | Speaker 114:We would beat them in the regular season over and over but when it came to the finals and specifically the 98' finals  the Bulls just ruined any chance the Jazz had. | Speaker 120:Well there will always be other chances for this match up to play out again.,Most people in the 90's loved Michael Jordan_comma_ but he always beat my favorite team in the finals.,emotion: disgusted dialogue: Speaker 114:I remember when Jordan hit that game winning shot against my Utah Jazz in the late 90's.  Still can't believe it. | Speaker 120:I know that must have been so disappointing! | Speaker 114:We would beat them in the regular season over and over but when it came to the finals and specifically the 98' finals  the Bulls just ruined any chance the Jazz had. | Speaker 120:Well there will always be other chances for this match up to play out again.
hit:293_conv:586,annoyed,Speaker 4:My friend Phil really bugs me. | Speaker 61:Does he have good characteristics too  or is he just annoying all the time? | Speaker 4:He is a nice guy but talks too much. | Speaker 61:Does he at least have interesting things to say when he talks?,My friend Phil really bugs me.,emotion: annoyed dialogue: Speaker 4:My friend Phil really bugs me. | Speaker 61:Does he have good characteristics too  or is he just annoying all the time? | Speaker 4:He is a nice guy but talks too much. | Speaker 61:Does he at least have interesting things to say when he talks?
hit:294_conv:588,disappointed,Speaker 68:So my father has done some dumb things. He missed a soccer game once and i was just not happy with him. | Speaker 119:Sorry to hear that.  Do you play soccer | Speaker 68:Not anymore  I play Hockey more which he would show up to those games. | Speaker 119:Oh cool.  Maybe he was more of a hockey fan | Speaker 68:He is honestly | Speaker 119:How long have you been playing,When my father didn't show up for my Soccer game i wasn't happy with him. He rather of sat in a SEARs and watch TV where he forgot he had to get to my game.,emotion: disappointed dialogue: Speaker 68:So my father has done some dumb things. He missed a soccer game once and i was just not happy with him. | Speaker 119:Sorry to hear that.  Do you play soccer | Speaker 68:Not anymore  I play Hockey more which he would show up to those games. | Speaker 119:Oh cool.  Maybe he was more of a hockey fan | Speaker 68:He is honestly | Speaker 119:How long have you been playing
hit:310_conv:620,ashamed,Speaker 68:So i yelled at my girl once and now thinking back it was so dumb of me to do that.  | Speaker 117:Emotions run high - we all say things we don't mean. What happened? | Speaker 68:She had a bunch of medical bills and she never saved money most the time. I just got annoyed about it. | Speaker 117:Honestly  you got to pick one or the other. I can see how you were frustrated  but I'm glad you realize you shouldn't have yelled.,I yelled at my Girlfriend once about not saving money. She cried and i shouldn't of bee so harsh on her. Made me feel real bad about it.,emotion: ashamed dialogue: Speaker 68:So i yelled at my girl once and now thinking back it was so dumb of me to do that.  | Speaker 117:Emotions run high - we all say things we don't mean. What happened? | Speaker 68:She had a bunch of medical bills and she never saved money most the time. I just got annoyed about it. | Speaker 117:Honestly  you got to pick one or the other. I can see how you were frustrated  but I'm glad you realize you shouldn't have yelled.
hit:320_conv:641,grateful,Speaker 75:My daughter was very seek for 2 weeks  but she is way better now.I was so worried for a while. | Speaker 68:Was it the summer flu? Heard that went around a lot. | Speaker 75:Yes  it was.She was very dehidrateded and weak for days. | Speaker 68:That just sounds so bad. Glad she is better now!,My daughter was very seek for 2 weeks_comma_ but she is way better now,emotion: grateful dialogue: Speaker 75:My daughter was very seek for 2 weeks  but she is way better now.I was so worried for a while. | Speaker 68:Was it the summer flu? Heard that went around a lot. | Speaker 75:Yes  it was.She was very dehidrateded and weak for days. | Speaker 68:That just sounds so bad. Glad she is better now!
